testing_model_structure,testing_model_type,testing_model_augmentation,testing_model_idx,D_attack_type,D_attack_direction,D_generating_model,D_idx,acc,loss
ResNet20v1,S-ff,cw,0,pgd,untargeted,vgg19,1,0.8457000255584717,1.013679265975952
ResNet20v1,S-ff,cw,0,pgd,targeted_ll,vgg13,0,0.6890000104904175,1.4862570762634275
ResNet20v1,S-ff,cw,0,pgd,untargeted,vgg16,4,0.8364999890327454,1.32988703250885
ResNet20v1,S-ff,cw,0,pgd,untargeted,vgg19,0,0.85589998960495,0.9620862007141112
ResNet20v1,S-ff,cw,0,pgd,targeted_ll,vgg11,0,0.7858999967575073,0.9513666033744812
ResNet20v1,S-ff,cw,0,original,original,original,0,0.9034000039100648,0.5018201470375061
ResNet20v1,S-ff,cw,1,cwl2,untargeted,ResNet56v1,1,0.2565999925136566,8.701573371887207
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,ResNet20v1,1,0.6952999830245972,1.3374035358428955
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,ResNet56v2,2,0.7152000069618225,1.235884428024292
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,ResNet20v2,2,0.7106999754905701,1.2242169380187988
ResNet20v1,S-ff,cw,1,pgd,untargeted,ResNet20v2,3,0.8507999777793884,0.8799321055412292
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,ResNet20v1,0,0.713699996471405,1.236350655555725
ResNet20v1,S-ff,cw,1,pgd,untargeted,ResNet56v2,1,0.8511999845504761,0.8803850412368774
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,ResNet56v2,1,0.7236999869346619,1.1914880275726318
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,ResNet20v1,6,0.6816999912261963,1.3912736177444458
ResNet20v1,S-ff,cw,1,pgd,untargeted,ResNet20v1,5,0.8518999814987183,0.9395352602005004
ResNet20v1,S-ff,cw,1,pgd,untargeted,ResNet56v2,3,0.8357999920845032,0.9464808702468872
ResNet20v1,S-ff,cw,1,pgd,untargeted,ResNet20v2,2,0.8435999751091003,0.9568538069725036
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,ResNet56v1,3,0.660099983215332,1.4949713945388794
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,ResNet56v2,3,0.6876000165939331,1.396098017692566
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,ResNet20v2,3,0.746999979019165,1.090532660484314
ResNet20v1,S-ff,cw,1,pgd,untargeted,ResNet20v2,1,0.8377000093460083,0.9931974411010742
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,ResNet56v1,1,0.6456000208854675,1.6000969409942627
ResNet20v1,S-ff,cw,1,pgd,untargeted,ResNet56v1,3,0.8398000001907349,0.961110770702362
ResNet20v1,S-ff,cw,1,pgd,untargeted,ResNet20v1,7,0.8379999995231628,0.9786331057548524
ResNet20v1,S-ff,cw,1,pgd,targeted_2nd,ResNet56v1,7,0.5720999836921692,2.0588479042053223
ResNet20v1,S-ff,cw,1,pgd,untargeted,ResNet20v1,1,0.8486999869346619,0.9153624176979064
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,ResNet56v1,2,0.7077999711036682,1.2986880540847778
ResNet20v1,S-ff,cw,1,pgd,untargeted,ResNet56v1,2,0.8535000085830688,0.9061469435691832
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,ResNet20v2,1,0.7197999954223633,1.2200955152511597
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,ResNet20v2,0,0.7325000166893005,1.1312083005905151
ResNet20v1,S-ff,cw,1,pgd,untargeted,ResNet56v1,1,0.8364999890327454,0.9959323406219482
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,ResNet56v2,0,0.6385999917984009,1.636740803718567
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,ResNet20v1,5,0.6942999958992004,1.3600401878356934
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,ResNet56v1,0,0.6287000179290771,1.662619948387146
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,ResNet20v1,2,0.7045999765396118,1.3056929111480713
ResNet20v1,S-ff,cw,1,pgd,untargeted,ResNet20v2,0,0.8501999974250793,0.8820048570632935
ResNet20v1,S-ff,cw,1,pgd,untargeted,ResNet20v1,6,0.8410000205039978,0.9614644646644592
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,ResNet20v1,4,0.6425999999046326,1.5956519842147827
ResNet20v1,S-ff,cw,1,cwl2,targeted_2nd,ResNet56v1,0,0.8827000260353088,0.5532644391059875
ResNet20v1,S-ff,cw,1,cwl2,targeted_ll,ResNet56v1,0,0.8942999839782715,0.5274097919464111
ResNet20v1,S-ff,cw,1,pgd,untargeted,ResNet20v1,4,0.8313999772071838,1.131516933441162
ResNet20v1,S-ff,cw,1,pgd,untargeted,ResNet56v2,0,0.8230000138282776,1.0927261114120483
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,ResNet20v1,3,0.6953999996185303,1.3062256574630735
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,ResNet20v1,7,0.6499000191688538,1.583515167236328
ResNet20v1,S-ff,cw,1,cwl2,targeted_ll,ResNet56v1,1,0.8984000086784363,0.5143864154815674
ResNet20v1,S-ff,cw,1,pgd,untargeted,ResNet20v1,0,0.8454999923706055,0.9390197992324828
ResNet20v1,S-ff,cw,1,pgd,untargeted,ResNet56v1,0,0.5047000050544739,2.59163236618042
ResNet20v1,S-ff,cw,1,pgd,untargeted,ResNet20v1,3,0.8562999963760376,0.9099878668785096
ResNet20v1,S-ff,cw,1,pgd,untargeted,ResNet20v1,2,0.8546000123023987,0.8929598927497864
ResNet20v1,S-ff,cw,1,cwl2,untargeted,ResNet56v1,0,0.8834999799728394,0.549598217010498
ResNet20v1,S-ff,cw,1,pgd,untargeted,ResNet56v2,2,0.8349000215530396,0.9932485222816468
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,vgg19,1,0.6784999966621399,1.455578088760376
ResNet20v1,S-ff,cw,1,pgd,untargeted,vgg13,1,0.8537999987602234,0.9225609302520752
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,vgg19,0,0.6783999800682068,1.4824814796447754
ResNet20v1,S-ff,cw,1,pgd,untargeted,vgg11,0,0.8585000038146973,0.7885832786560059
ResNet20v1,S-ff,cw,1,pgd,untargeted,vgg19,2,0.843500018119812,1.07248055934906
ResNet20v1,S-ff,cw,1,pgd,untargeted,vgg16,0,0.8442999720573425,1.1785598993301392
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,vgg16,1,0.6881999969482422,1.4149155616760254
ResNet20v1,S-ff,cw,1,pgd,untargeted,vgg13,4,0.857699990272522,0.9054566621780396
ResNet20v1,S-ff,cw,1,pgd,untargeted,vgg16,2,0.8425999879837036,1.0905808210372925
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,vgg16,0,0.6901000142097473,1.4031800031661987
ResNet20v1,S-ff,cw,1,pgd,untargeted,vgg16,1,0.8366000056266785,1.1992812156677246
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,vgg16,2,0.6729000210762024,1.4791522026062012
ResNet20v1,S-ff,cw,1,pgd,untargeted,vgg11,4,0.849399983882904,0.8301846385002136
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,vgg11,1,0.7724999785423279,1.000123381614685
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,vgg19,2,0.685699999332428,1.3889151811599731
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,vgg13,4,0.6886000037193298,1.4205973148345947
ResNet20v1,S-ff,cw,1,pgd,untargeted,vgg19,4,0.8569999933242798,0.8782446980476379
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,vgg13,1,0.7009999752044678,1.34304940700531
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,vgg13,2,0.6888999938964844,1.3896994590759275
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,vgg19,4,0.6887000203132629,1.383000731468201
ResNet20v1,S-ff,cw,1,pgd,untargeted,vgg11,2,0.8547000288963318,0.7952995896339417
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,vgg11,2,0.777400016784668,0.9685693383216858
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,vgg16,4,0.6920999884605408,1.3714945316314695
ResNet20v1,S-ff,cw,1,pgd,untargeted,vgg13,0,0.8553000092506409,0.8935620188713074
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,vgg11,4,0.7710000276565552,0.9781968593597412
ResNet20v1,S-ff,cw,1,pgd,untargeted,vgg13,2,0.8526999950408936,0.955934464931488
ResNet20v1,S-ff,cw,1,pgd,untargeted,vgg11,1,0.852400004863739,0.8299566507339478
ResNet20v1,S-ff,cw,1,pgd,untargeted,vgg19,1,0.8458999991416931,0.9722421765327454
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,vgg13,0,0.6887000203132629,1.3945696353912354
ResNet20v1,S-ff,cw,1,pgd,untargeted,vgg16,4,0.8378999829292297,1.2491226196289062
ResNet20v1,S-ff,cw,1,pgd,untargeted,vgg19,0,0.8601999878883362,0.9061461687088012
ResNet20v1,S-ff,cw,1,pgd,targeted_ll,vgg11,0,0.7860000133514404,0.9289848804473876
ResNet20v1,S-ff,cw,1,original,original,original,0,0.9021999835968018,0.4999047219753265
ResNet20v1,S-ff,cw,2,cwl2,untargeted,ResNet56v1,1,0.2563000023365021,9.076735496520996
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,ResNet20v1,1,0.679099977016449,1.5095769166946411
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,ResNet56v2,2,0.6990000009536743,1.4198269844055176
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,ResNet20v2,2,0.7164000272750854,1.3127607107162476
ResNet20v1,S-ff,cw,2,pgd,untargeted,ResNet20v2,3,0.8460999727249146,1.0121499300003052
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,ResNet20v1,0,0.708299994468689,1.3466391563415527
ResNet20v1,S-ff,cw,2,pgd,untargeted,ResNet56v2,1,0.8481000065803528,1.0105960369110107
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,ResNet56v2,1,0.7075999975204468,1.3461189270019531
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,ResNet20v1,6,0.676800012588501,1.5479251146316528
ResNet20v1,S-ff,cw,2,pgd,untargeted,ResNet20v1,5,0.847000002861023,1.052266240119934
ResNet20v1,S-ff,cw,2,pgd,untargeted,ResNet56v2,3,0.8330000042915344,1.0969727039337158
ResNet20v1,S-ff,cw,2,pgd,untargeted,ResNet20v2,2,0.8356999754905701,1.0794421434402466
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,ResNet56v1,3,0.6586999893188477,1.6787834167480469
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,ResNet56v2,3,0.6740999817848206,1.564014911651611
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,ResNet20v2,3,0.7366999983787537,1.2084859609603882
ResNet20v1,S-ff,cw,2,pgd,untargeted,ResNet20v2,1,0.8343999981880188,1.0659914016723633
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,ResNet56v1,1,0.6564000248908997,1.6725521087646484
ResNet20v1,S-ff,cw,2,pgd,untargeted,ResNet56v1,3,0.8342000246047974,1.1214921474456787
ResNet20v1,S-ff,cw,2,pgd,untargeted,ResNet20v1,7,0.8357999920845032,1.067804932594299
ResNet20v1,S-ff,cw,2,pgd,targeted_2nd,ResNet56v1,7,0.5677000284194946,2.339505195617676
ResNet20v1,S-ff,cw,2,pgd,untargeted,ResNet20v1,1,0.8436999917030334,1.056520938873291
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,ResNet56v1,2,0.684499979019165,1.4832836389541626
ResNet20v1,S-ff,cw,2,pgd,untargeted,ResNet56v1,2,0.8463000059127808,1.01841938495636
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,ResNet20v2,1,0.7279000282287598,1.230160355567932
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,ResNet20v2,0,0.7232999801635742,1.2955751419067385
ResNet20v1,S-ff,cw,2,pgd,untargeted,ResNet56v1,1,0.8348000049591064,1.119827151298523
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,ResNet56v2,0,0.6348000168800354,1.8563932180404663
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,ResNet20v1,5,0.6787999868392944,1.493234634399414
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,ResNet56v1,0,0.6410999894142151,1.7244861125946045
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,ResNet20v1,2,0.6865000128746033,1.481012940406799
ResNet20v1,S-ff,cw,2,pgd,untargeted,ResNet20v2,0,0.8422999978065491,1.0384756326675415
ResNet20v1,S-ff,cw,2,pgd,untargeted,ResNet20v1,6,0.8356000185012817,1.0908361673355105
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,ResNet20v1,4,0.6445000171661377,1.7120612859725952
ResNet20v1,S-ff,cw,2,cwl2,targeted_2nd,ResNet56v1,0,0.8817999958992004,0.5894657373428345
ResNet20v1,S-ff,cw,2,cwl2,targeted_ll,ResNet56v1,0,0.8946999907493591,0.557060956954956
ResNet20v1,S-ff,cw,2,pgd,untargeted,ResNet20v1,4,0.8328999876976013,1.21946382522583
ResNet20v1,S-ff,cw,2,pgd,untargeted,ResNet56v2,0,0.8170999884605408,1.2387046813964844
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,ResNet20v1,3,0.7039999961853027,1.3988089561462402
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,ResNet20v1,7,0.6531999707221985,1.6811230182647705
ResNet20v1,S-ff,cw,2,cwl2,targeted_ll,ResNet56v1,1,0.8977000117301941,0.539574921131134
ResNet20v1,S-ff,cw,2,pgd,untargeted,ResNet20v1,0,0.8392000198364258,1.062724232673645
ResNet20v1,S-ff,cw,2,pgd,untargeted,ResNet56v1,0,0.4891000092029571,2.9839742183685303
ResNet20v1,S-ff,cw,2,pgd,untargeted,ResNet20v1,3,0.8560000061988831,0.982387900352478
ResNet20v1,S-ff,cw,2,pgd,untargeted,ResNet20v1,2,0.8496999740600586,0.9954339861869812
ResNet20v1,S-ff,cw,2,cwl2,untargeted,ResNet56v1,0,0.8831999897956848,0.5853375196456909
ResNet20v1,S-ff,cw,2,pgd,untargeted,ResNet56v2,2,0.8248000144958496,1.138516545295715
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,vgg19,1,0.6725000143051147,1.5705713033676147
ResNet20v1,S-ff,cw,2,pgd,untargeted,vgg13,1,0.8540999889373779,0.9857257008552552
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,vgg19,0,0.6657999753952026,1.615810513496399
ResNet20v1,S-ff,cw,2,pgd,untargeted,vgg11,0,0.853600025177002,0.8341453075408936
ResNet20v1,S-ff,cw,2,pgd,untargeted,vgg19,2,0.8367999792098999,1.1839816570281982
ResNet20v1,S-ff,cw,2,pgd,untargeted,vgg16,0,0.8427000045776367,1.224623203277588
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,vgg16,1,0.6704000234603882,1.5617308616638184
ResNet20v1,S-ff,cw,2,pgd,untargeted,vgg13,4,0.8557000160217285,0.9814338088035583
ResNet20v1,S-ff,cw,2,pgd,untargeted,vgg16,2,0.8378000259399414,1.2033122777938845
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,vgg16,0,0.6722999811172485,1.524345874786377
ResNet20v1,S-ff,cw,2,pgd,untargeted,vgg16,1,0.8321999907493591,1.2989580631256104
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,vgg16,2,0.6622999906539917,1.641825795173645
ResNet20v1,S-ff,cw,2,pgd,untargeted,vgg11,4,0.8515999913215637,0.8754196166992188
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,vgg11,1,0.7689999938011169,1.0747029781341553
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,vgg19,2,0.6732000112533569,1.525670051574707
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,vgg13,4,0.6834999918937683,1.5348366498947144
ResNet20v1,S-ff,cw,2,pgd,untargeted,vgg19,4,0.8543000221252441,0.9754891395568848
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,vgg13,1,0.6917999982833862,1.4707982540130615
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,vgg13,2,0.6751000285148621,1.5480633974075315
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,vgg19,4,0.6782000064849854,1.4980905055999756
ResNet20v1,S-ff,cw,2,pgd,untargeted,vgg11,2,0.8554999828338623,0.8404712080955505
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,vgg11,2,0.7720000147819519,1.0600285530090332
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,vgg16,4,0.6812999844551086,1.4704376459121704
ResNet20v1,S-ff,cw,2,pgd,untargeted,vgg13,0,0.8525000214576721,0.9700826406478882
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,vgg11,4,0.7735000252723694,1.0576555728912354
ResNet20v1,S-ff,cw,2,pgd,untargeted,vgg13,2,0.8546000123023987,1.0197203159332275
ResNet20v1,S-ff,cw,2,pgd,untargeted,vgg11,1,0.8515999913215637,0.86771559715271
ResNet20v1,S-ff,cw,2,pgd,untargeted,vgg19,1,0.8434000015258789,1.0431673526763916
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,vgg13,0,0.680899977684021,1.516573190689087
ResNet20v1,S-ff,cw,2,pgd,untargeted,vgg16,4,0.8324999809265137,1.360452651977539
ResNet20v1,S-ff,cw,2,pgd,untargeted,vgg19,0,0.8550000190734863,0.976252257823944
ResNet20v1,S-ff,cw,2,pgd,targeted_ll,vgg11,0,0.7833999991416931,0.9933670163154602
ResNet20v1,S-ff,cw,2,original,original,original,0,0.9023000001907348,0.5234825015068054
ResNet20v1,S-ff,cw,3,cwl2,untargeted,ResNet56v1,1,0.2540999948978424,8.98265266418457
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,ResNet20v1,1,0.6636000275611877,1.5511882305145264
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,ResNet56v2,2,0.6780999898910522,1.4734891653060913
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,ResNet20v2,2,0.6966999769210815,1.3584470748901367
ResNet20v1,S-ff,cw,3,pgd,untargeted,ResNet20v2,3,0.8496000170707703,0.9156519770622252
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,ResNet20v1,0,0.6866999864578247,1.39262056350708
ResNet20v1,S-ff,cw,3,pgd,untargeted,ResNet56v2,1,0.8500999808311462,0.9518597722053528
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,ResNet56v2,1,0.6908000111579895,1.4259018898010254
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,ResNet20v1,6,0.6585000157356262,1.5464630126953125
ResNet20v1,S-ff,cw,3,pgd,untargeted,ResNet20v1,5,0.8468000292778015,1.0183194875717163
ResNet20v1,S-ff,cw,3,pgd,untargeted,ResNet56v2,3,0.8345000147819519,0.9977234601974488
ResNet20v1,S-ff,cw,3,pgd,untargeted,ResNet20v2,2,0.8396999835968018,0.9914959073066713
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,ResNet56v1,3,0.6348000168800354,1.68209707736969
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,ResNet56v2,3,0.6568999886512756,1.5621678829193115
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,ResNet20v2,3,0.7297000288963318,1.2065787315368652
ResNet20v1,S-ff,cw,3,pgd,untargeted,ResNet20v2,1,0.8392999768257141,1.0045714378356934
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,ResNet56v1,1,0.6365000009536743,1.6608880758285522
ResNet20v1,S-ff,cw,3,pgd,untargeted,ResNet56v1,3,0.8337000012397766,1.0401252508163452
ResNet20v1,S-ff,cw,3,pgd,untargeted,ResNet20v1,7,0.8331000208854675,0.9918160438537598
ResNet20v1,S-ff,cw,3,pgd,targeted_2nd,ResNet56v1,7,0.5523999929428101,2.31509017944336
ResNet20v1,S-ff,cw,3,pgd,untargeted,ResNet20v1,1,0.8450999855995178,1.0005136728286743
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,ResNet56v1,2,0.6758999824523926,1.457595944404602
ResNet20v1,S-ff,cw,3,pgd,untargeted,ResNet56v1,2,0.8500999808311462,0.9839748740196228
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,ResNet20v2,1,0.7135000228881836,1.2719593048095703
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,ResNet20v2,0,0.7003999948501587,1.317368984222412
ResNet20v1,S-ff,cw,3,pgd,untargeted,ResNet56v1,1,0.8367000222206116,1.032366156578064
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,ResNet56v2,0,0.6197999715805054,1.807490587234497
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,ResNet20v1,5,0.6604999899864197,1.550632119178772
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,ResNet56v1,0,0.6171000003814697,1.7703572511672974
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,ResNet20v1,2,0.6718000173568726,1.4971466064453125
ResNet20v1,S-ff,cw,3,pgd,untargeted,ResNet20v2,0,0.8452000021934509,0.960004985332489
ResNet20v1,S-ff,cw,3,pgd,untargeted,ResNet20v1,6,0.8393999934196472,1.0390574932098389
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,ResNet20v1,4,0.6380000114440918,1.6558164358139038
ResNet20v1,S-ff,cw,3,cwl2,targeted_2nd,ResNet56v1,0,0.8809000253677368,0.5799018144607544
ResNet20v1,S-ff,cw,3,cwl2,targeted_ll,ResNet56v1,0,0.8971999883651733,0.534801185131073
ResNet20v1,S-ff,cw,3,pgd,untargeted,ResNet20v1,4,0.82669997215271,1.1786582469940186
ResNet20v1,S-ff,cw,3,pgd,untargeted,ResNet56v2,0,0.8222000002861023,1.0836368799209597
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,ResNet20v1,3,0.6845999956130981,1.4041948318481443
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,ResNet20v1,7,0.6442999839782715,1.649312138557434
ResNet20v1,S-ff,cw,3,cwl2,targeted_ll,ResNet56v1,1,0.901799976825714,0.5174281597137451
ResNet20v1,S-ff,cw,3,pgd,untargeted,ResNet20v1,0,0.8428000211715698,1.0095090866088867
ResNet20v1,S-ff,cw,3,pgd,untargeted,ResNet56v1,0,0.4699000120162964,2.9426491260528564
ResNet20v1,S-ff,cw,3,pgd,untargeted,ResNet20v1,3,0.855400025844574,0.9592157006263732
ResNet20v1,S-ff,cw,3,pgd,untargeted,ResNet20v1,2,0.8514000177383423,0.9720280170440674
ResNet20v1,S-ff,cw,3,cwl2,untargeted,ResNet56v1,0,0.8824999928474426,0.5760321617126465
ResNet20v1,S-ff,cw,3,pgd,untargeted,ResNet56v2,2,0.8327999711036682,1.0503758192062378
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,vgg19,1,0.670799970626831,1.559725642204285
ResNet20v1,S-ff,cw,3,pgd,untargeted,vgg13,1,0.8547000288963318,0.9416261911392212
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,vgg19,0,0.66839998960495,1.585826396942139
ResNet20v1,S-ff,cw,3,pgd,untargeted,vgg11,0,0.8568000197410583,0.8156116008758545
ResNet20v1,S-ff,cw,3,pgd,untargeted,vgg19,2,0.842199981212616,1.1068544387817385
ResNet20v1,S-ff,cw,3,pgd,untargeted,vgg16,0,0.8471999764442444,1.1754631996154783
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,vgg16,1,0.6747999787330627,1.51148784160614
ResNet20v1,S-ff,cw,3,pgd,untargeted,vgg13,4,0.8561000227928162,0.959693968296051
ResNet20v1,S-ff,cw,3,pgd,untargeted,vgg16,2,0.8413000106811523,1.145328402519226
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,vgg16,0,0.6815000176429749,1.481104612350464
ResNet20v1,S-ff,cw,3,pgd,untargeted,vgg16,1,0.8349999785423279,1.275029540061951
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,vgg16,2,0.6556000113487244,1.6236544847488403
ResNet20v1,S-ff,cw,3,pgd,untargeted,vgg11,4,0.8535000085830688,0.85575270652771
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,vgg11,1,0.7752000093460083,1.027002453804016
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,vgg19,2,0.6766999959945679,1.4902856349945068
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,vgg13,4,0.6825000047683716,1.4783340692520142
ResNet20v1,S-ff,cw,3,pgd,untargeted,vgg19,4,0.8575000166893005,0.9375839829444884
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,vgg13,1,0.6941999793052673,1.4275788068771362
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,vgg13,2,0.6743999719619751,1.5529651641845703
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,vgg19,4,0.6840000152587891,1.5012717247009275
ResNet20v1,S-ff,cw,3,pgd,untargeted,vgg11,2,0.8593000173568726,0.8114094138145447
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,vgg11,2,0.7782999873161316,0.9963827133178712
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,vgg16,4,0.6832000017166138,1.4697864055633545
ResNet20v1,S-ff,cw,3,pgd,untargeted,vgg13,0,0.8571000099182129,0.908929407596588
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,vgg11,4,0.7712000012397766,1.029005527496338
ResNet20v1,S-ff,cw,3,pgd,untargeted,vgg13,2,0.8539999723434448,0.9894360303878784
ResNet20v1,S-ff,cw,3,pgd,untargeted,vgg11,1,0.8539000153541565,0.8532286882400513
ResNet20v1,S-ff,cw,3,pgd,untargeted,vgg19,1,0.8432000279426575,1.010615587234497
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,vgg13,0,0.6805999875068665,1.507925271987915
ResNet20v1,S-ff,cw,3,pgd,untargeted,vgg16,4,0.8364999890327454,1.3161723613739014
ResNet20v1,S-ff,cw,3,pgd,untargeted,vgg19,0,0.8579999804496765,0.97006356716156
ResNet20v1,S-ff,cw,3,pgd,targeted_ll,vgg11,0,0.7795000076293945,0.9741848707199096
ResNet20v1,S-ff,cw,3,original,original,original,0,0.904699981212616,0.5057713985443115
ResNet20v1,S-ff,targeted,0,cwl2,untargeted,ResNet56v1,1,0.2572999894618988,8.754293441772461
ResNet20v1,S-ff,targeted,0,pgd,targeted_ll,ResNet20v1,1,0.8373000025749207,0.7020822167396545
ResNet20v1,S-ff,targeted,0,pgd,targeted_ll,ResNet56v2,2,0.8463000059127808,0.6817618012428284
ResNet20v1,S-ff,targeted,0,pgd,targeted_ll,ResNet20v2,2,0.8339999914169312,0.7321900129318237
ResNet20v1,S-ff,targeted,0,pgd,untargeted,ResNet20v2,3,0.8801000118255615,0.6516560316085815
ResNet20v1,S-ff,targeted,0,pgd,targeted_ll,ResNet20v1,0,0.8281999826431274,0.7583516836166382
ResNet20v1,S-ff,targeted,0,pgd,untargeted,ResNet56v2,1,0.8830000162124634,0.6360375881195068
ResNet20v1,S-ff,targeted,0,pgd,targeted_ll,ResNet56v2,1,0.8237000107765198,0.7831432819366455
ResNet20v1,S-ff,targeted,0,pgd,targeted_ll,ResNet20v1,6,0.8091999888420105,0.8139012455940247
ResNet20v1,S-ff,targeted,0,pgd,untargeted,ResNet20v1,5,0.8810999989509583,0.6733564138412476
ResNet20v1,S-ff,targeted,0,pgd,untargeted,ResNet56v2,3,0.8776999711990356,0.6348978877067566
ResNet20v1,S-ff,targeted,0,pgd,untargeted,ResNet20v2,2,0.8783000111579895,0.6378303170204163
ResNet20v1,S-ff,targeted,0,pgd,targeted_ll,ResNet56v1,3,0.8385000228881836,0.7197803258895874
